timestamp,symbol,session,volatility,liquidity,trend_strength,momentum_3h,momentum_6h,divergence,volume_delta,market_state,sentinel_probability,sentinel_direction,sentinel_confidence,council_approved,council_veto_reason,council_score,meta_utility,meta_threshold,meta_risk_pct,meta_sl_atr,meta_tp_atr,meta_market_state,meta_system_state,meta_hibernation,system_drawdown,system_win_rate_24h,system_latency_ms,system_consecutive_losses,trade_opened,trade_closed,trade_pnl,trade_r_multiple,trade_mae,trade_mfe,trade_duration_minutes
2026-06-04T12:00:00,GBPUSD,london,0.004052,0.9403,0.1248,0.018711,0.003437,-0.3659,-514.28,trending_bear,0.299,neutral,0.3514,False,low_probability,0.4498,0.3711,0.5607,1.74,1.1,2.44,trending_bear,active,False,13.1,38.47,382.04,5,False,False,0.0,0.0,0.0,0.0,0.0
2026-06-04T13:00:00,BTCUSD,london,0.002451,0.9086,-0.3341,0.018281,-0.02908,0.4372,924.16,trending_bull,0.5077,sell,0.7903,False,low_probability,0.9144,0.6956,0.6111,1.09,1.48,2.3,trending_bull,hibernation,True,14.11,54.01,182.83,6,False,False,0.0,0.0,0.0,0.0,0.0
2026-06-04T14:00:00,USDJPY,asia,0.004038,0.8057,0.5233,-0.007191,-0.017812,-0.1871,-908.57,trending_bear,0.5817,buy,0.3105,True,,0.5533,0.86,0.4886,0.79,1.46,2.92,trending_bear,monitoring,False,7.49,59.46,344.0,2,True,True,-16.8,-1.68,-2.19,0.37,237.37
2026-06-04T15:00:00,GBPUSD,london,0.000787,0.6826,-0.6319,0.015575,0.029419,0.4572,47.89,trending_bull,0.6863,sell,0.7343,True,,0.7643,0.9213,0.4694,1.56,1.02,2.76,trending_bull,hibernation,True,19.21,58.7,467.28,3,False,False,0.0,0.0,0.0,0.0,0.0
2026-06-04T16:00:00,EURUSD,overlap,0.000158,0.6706,-0.4505,0.019099,-0.028971,0.3132,348.07,trending_bear,0.3623,neutral,0.3626,False,low_probability,0.1489,0.1919,0.5579,1.72,1.53,2.49,trending_bear,hibernation,True,11.84,50.65,125.39,8,False,False,0.0,0.0,0.0,0.0,0.0
2026-06-04T17:00:00,EURUSD,asia,0.000559,0.5655,0.1054,-0.017755,-0.029433,-0.3286,-0.28,volatile,0.3856,neutral,0.5153,False,low_probability,0.9773,0.9738,0.6684,1.88,1.46,3.75,volatile,cooling,False,4.07,71.59,343.79,2,False,False,0.0,0.0,0.0,0.0,0.0
2026-06-04T18:00:00,BTCUSD,asia,0.00098,0.8953,-0.9687,-0.011714,-0.021349,0.3207,641.8,trending_bull,0.6273,sell,0.6666,True,,0.5667,0.8385,0.5622,1.08,2.48,3.48,trending_bull,active,False,7.51,73.84,31.58,3,True,True,6.9,0.69,-0.2,0.64,298.02
2026-06-04T19:00:00,GBPUSD,asia,0.00321,0.8485,-0.0989,-0.010874,0.003182,-0.1246,-628.52,low_volatility,0.3878,neutral,0.3557,False,low_probability,0.6186,0.7981,0.6139,0.62,1.31,3.28,low_volatility,monitoring,False,11.09,44.25,57.74,0,False,False,0.0,0.0,0.0,0.0,0.0
2026-06-04T20:00:00,GBPUSD,overlap,0.001865,0.4888,-0.735,-0.012504,-0.003069,0.0547,-183.91,trending_bull,0.4709,neutral,0.6602,False,low_probability,0.5969,0.7844,0.6591,0.52,1.83,3.45,trending_bull,monitoring,False,8.58,37.63,193.46,1,False,False,0.0,0.0,0.0,0.0,0.0
2026-06-04T21:00:00,GBPUSD,ny,0.001417,0.4022,-0.6656,-0.008962,-0.012015,0.2827,-277.75,trending_bear,0.6325,sell,0.6223,True,,0.6167,0.5677,0.402,1.09,2.68,2.45,trending_bear,hibernation,True,24.56,49.38,412.65,4,False,False,0.0,0.0,0.0,0.0,0.0
2026-06-04T22:00:00,GBPUSD,ny,0.003059,0.7867,-0.042,-0.012895,-0.006106,-0.1809,469.75,volatile,0.4571,neutral,0.8083,False,low_probability,0.3259,0.2803,0.6358,1.05,2.86,2.0,volatile,monitoring,False,10.23,54.75,476.74,3,False,False,0.0,0.0,0.0,0.0,0.0
2026-06-04T23:00:00,XAUUSD,overlap,0.004013,0.8819,-0.8617,0.013912,0.017703,0.173,-721.64,ranging,0.5673,sell,0.7281,True,,0.7152,0.537,0.6972,1.22,1.8,2.77,ranging,cooling,False,8.15,65.58,182.97,4,False,False,0.0,0.0,0.0,0.0,0.0
2026-06-05T00:00:00,BTCUSD,asia,0.000637,0.4738,0.3294,-0.013346,0.006761,0.0632,290.06,volatile,0.5718,buy,0.5155,True,,0.7962,0.5493,0.4666,1.62,2.12,3.22,volatile,monitoring,False,6.69,47.6,387.31,4,True,True,-25.9,-2.59,-3.88,0.24,162.94
2026-06-05T01:00:00,EURUSD,asia,0.004178,0.8111,-0.3033,-0.006277,0.017056,0.0211,-303.4,trending_bull,0.4028,neutral,0.7529,False,low_probability,0.3189,0.3003,0.6431,0.67,2.7,3.12,trending_bull,monitoring,False,13.95,63.32,260.42,4,False,False,0.0,0.0,0.0,0.0,0.0
2026-06-05T02:00:00,XAUUSD,ny,0.002846,0.9709,-0.5363,-0.003798,-0.018933,0.1405,-135.73,trending_bull,0.5857,sell,0.874,True,,0.4496,0.5022,0.4644,0.92,2.41,3.49,trending_bull,active,False,11.99,54.16,186.07,1,True,True,11.6,1.16,-0.07,1.01,317.6
2026-06-05T03:00:00,BTCUSD,overlap,0.003099,0.7109,-0.3042,0.013821,0.007042,0.3137,411.98,ranging,0.5473,sell,0.6836,False,low_probability,0.6721,0.3132,0.4716,0.68,1.75,1.85,ranging,cooling,False,6.27,36.2,194.94,1,False,False,0.0,0.0,0.0,0.0,0.0
2026-06-05T04:00:00,USDJPY,london,0.002822,0.6427,-0.7194,-0.007417,-0.00294,-0.4464,-281.92,trending_bull,0.5831,sell,0.4268,True,,0.3839,0.8265,0.5227,1.24,2.42,2.61,trending_bull,monitoring,False,1.24,31.39,381.72,2,True,True,10.6,1.06,-0.36,1.11,284.54
2026-06-05T05:00:00,USDJPY,asia,0.002909,0.4875,0.0862,0.019636,0.002523,0.2568,520.01,volatile,0.3484,neutral,0.9434,False,low_probability,0.1024,0.8301,0.6254,0.95,3.0,2.62,volatile,hibernation,True,21.19,33.91,433.32,4,False,False,0.0,0.0,0.0,0.0,0.0
2026-06-05T06:00:00,XAUUSD,ny,0.004323,0.7272,-0.1437,0.004646,0.017091,0.3135,610.88,low_volatility,0.3127,neutral,0.4827,False,low_probability,0.5388,0.3237,0.6112,0.93,1.53,3.65,low_volatility,active,False,2.03,63.75,208.74,0,False,False,0.0,0.0,0.0,0.0,0.0
2026-06-05T07:00:00,GBPUSD,london,0.003541,0.3929,-0.7075,-0.007116,-0.015147,0.3436,-214.6,trending_bear,0.6062,sell,0.4747,True,,0.4142,0.8168,0.664,0.64,2.03,2.2,trending_bear,hibernation,True,9.58,51.96,293.07,6,False,False,0.0,0.0,0.0,0.0,0.0
2026-06-05T08:00:00,GBPUSD,asia,0.004003,0.5784,0.9363,0.012994,-0.000317,-0.1771,-432.81,low_volatility,0.6979,buy,0.668,True,,0.4853,0.8413,0.4145,0.65,2.57,2.65,low_volatility,active,False,13.94,37.11,230.98,3,True,True,22.2,2.22,-0.43,2.12,101.54
2026-06-05T09:00:00,GBPUSD,asia,0.003311,0.4753,-0.2563,0.016152,-0.020068,-0.1037,-388.98,trending_bear,0.3813,neutral,0.3593,False,low_probability,0.0952,0.2134,0.4234,1.39,2.04,2.61,trending_bear,active,False,10.43,66.77,494.14,3,False,False,0.0,0.0,0.0,0.0,0.0
2026-06-05T10:00:00,XAUUSD,overlap,0.000448,0.5681,0.4615,-0.015903,-0.011199,0.381,-725.74,trending_bear,0.5271,buy,0.7401,False,low_probability,0.0684,0.5633,0.5831,0.75,1.7,2.03,trending_bear,monitoring,False,13.8,57.72,223.98,1,False,False,0.0,0.0,0.0,0.0,0.0
2026-06-05T11:00:00,EURUSD,asia,0.000787,0.3862,0.46,-0.005939,-0.004237,0.2911,-504.43,trending_bull,0.4085,neutral,0.6906,False,low_probability,0.7212,0.2849,0.6824,0.54,2.69,3.69,trending_bull,monitoring,False,7.77,52.93,375.18,2,False,False,0.0,0.0,0.0,0.0,0.0
2026-06-05T12:00:00,EURUSD,london,0.002527,0.3789,-0.0008,0.003757,0.001697,0.4777,973.77,ranging,0.1899,neutral,0.8595,False,low_probability,0.5684,0.3654,0.6049,1.64,2.91,3.43,ranging,active,False,8.81,30.62,111.79,0,False,False,0.0,0.0,0.0,0.0,0.0
2026-06-05T13:00:00,USDJPY,ny,0.003183,0.6507,-0.1691,0.008072,-0.025054,0.0366,232.09,ranging,0.2427,neutral,0.3514,False,low_probability,0.9209,0.9743,0.4466,0.99,2.17,3.41,ranging,active,False,4.65,49.69,476.95,1,False,False,0.0,0.0,0.0,0.0,0.0
2026-06-05T14:00:00,EURUSD,london,0.000523,0.6041,-0.0933,0.004353,-0.011443,0.2417,481.32,trending_bull,0.1911,neutral,0.3892,False,low_probability,0.0114,0.4964,0.504,1.28,2.65,2.15,trending_bull,hibernation,True,21.11,65.15,138.04,3,False,False,0.0,0.0,0.0,0.0,0.0
2026-06-05T15:00:00,GBPUSD,overlap,0.001434,0.3447,0.4246,0.003066,-0.025376,-0.0448,-279.75,volatile,0.5776,buy,0.4085,True,,0.1573,0.9471,0.6022,0.67,2.48,1.51,volatile,active,False,3.67,51.23,194.57,1,True,True,29.0,2.9,-0.48,3.08,351.31
2026-06-05T16:00:00,USDJPY,london,0.001679,0.5914,0.4406,-0.00915,-0.025327,-0.1272,4.08,trending_bull,0.38,neutral,0.8228,False,low_probability,0.9814,0.9541,0.4207,1.2,1.56,3.61,trending_bull,hibernation,True,17.58,50.55,187.62,5,False,False,0.0,0.0,0.0,0.0,0.0
2026-06-05T17:00:00,BTCUSD,london,0.002376,0.7142,-0.0133,0.010905,-0.018275,0.4004,520.96,trending_bear,0.2005,neutral,0.9061,False,low_probability,0.0239,0.5415,0.5908,1.54,1.02,2.34,trending_bear,cooling,False,12.74,62.72,56.45,4,False,False,0.0,0.0,0.0,0.0,0.0
2026-06-05T18:00:00,XAUUSD,overlap,0.002513,0.3419,0.9939,0.008466,-0.024418,0.4213,794.57,low_volatility,0.6715,buy,0.8821,True,,0.4585,0.7904,0.5516,1.46,1.79,2.98,low_volatility,active,False,6.52,73.39,122.2,2,True,True,-5.0,-0.5,-0.54,0.42,176.81
2026-06-05T19:00:00,USDJPY,ny,0.001246,0.9605,-0.7278,0.010806,-0.023462,-0.3943,-100.87,ranging,0.5631,sell,0.6484,True,,0.9646,0.6542,0.4795,0.68,1.32,3.22,ranging,active,False,3.23,68.55,78.42,5,True,True,13.9,1.39,-0.24,1.35,147.08
2026-06-05T20:00:00,XAUUSD,asia,0.00477,0.8982,0.1119,0.002005,-0.024316,-0.3981,587.62,trending_bull,0.1983,neutral,0.8397,False,low_probability,0.9826,0.1307,0.6471,1.06,2.26,3.11,trending_bull,hibernation,True,23.34,33.37,498.59,6,False,False,0.0,0.0,0.0,0.0,0.0
2026-06-05T21:00:00,XAUUSD,asia,0.004539,0.8805,-0.3369,-0.018292,-0.00234,-0.332,147.77,volatile,0.4336,neutral,0.5488,False,low_probability,0.4267,0.3539,0.6725,0.91,1.89,1.87,volatile,monitoring,False,9.71,52.45,441.98,3,False,False,0.0,0.0,0.0,0.0,0.0
2026-06-05T22:00:00,EURUSD,asia,0.001472,0.3961,-0.6011,0.015386,0.001549,0.1308,604.34,trending_bull,0.6873,sell,0.8082,True,,0.3591,0.7423,0.6738,1.25,1.78,1.95,trending_bull,hibernation,True,9.0,31.32,406.29,6,False,False,0.0,0.0,0.0,0.0,0.0
2026-06-05T23:00:00,BTCUSD,ny,0.003861,0.9997,0.948,-0.015995,0.009412,-0.2335,632.57,trending_bull,0.7584,buy,0.9161,True,,0.5757,0.6942,0.6806,1.99,1.35,2.09,trending_bull,hibernation,True,19.96,61.39,457.42,5,False,False,0.0,0.0,0.0,0.0,0.0
2026-06-06T00:00:00,BTCUSD,london,0.002862,0.4318,0.976,0.015265,-0.000466,-0.1909,-19.13,trending_bull,0.5573,buy,0.6911,True,,0.0199,0.6659,0.5842,1.71,1.68,1.94,trending_bull,hibernation,True,21.16,36.65,353.82,7,False,False,0.0,0.0,0.0,0.0,0.0
2026-06-06T01:00:00,GBPUSD,asia,0.001933,0.9593,-0.2088,-0.015959,-0.011894,-0.3635,-684.99,volatile,0.4711,neutral,0.9244,False,low_probability,0.6492,0.1742,0.6906,1.54,2.86,3.47,volatile,monitoring,False,9.98,66.65,192.3,5,False,False,0.0,0.0,0.0,0.0,0.0
2026-06-06T02:00:00,GBPUSD,london,0.000972,0.3013,0.404,0.002913,0.021045,0.2708,134.97,trending_bear,0.4923,neutral,0.8987,False,low_probability,0.9675,0.2209,0.5697,1.91,1.28,3.36,trending_bear,monitoring,False,5.2,44.38,319.91,0,False,False,0.0,0.0,0.0,0.0,0.0
2026-06-06T03:00:00,GBPUSD,overlap,0.000156,0.4468,0.3864,-0.005981,0.017221,0.2204,-903.71,volatile,0.5243,buy,0.9299,False,low_probability,0.8846,0.4931,0.5136,1.32,1.2,2.7,volatile,monitoring,False,2.44,33.32,423.65,2,False,False,0.0,0.0,0.0,0.0,0.0
2026-06-06T04:00:00,EURUSD,ny,0.001381,0.3733,-0.3164,0.015517,-0.020346,-0.425,883.67,trending_bull,0.3779,neutral,0.9404,False,low_probability,0.8932,0.7045,0.5294,1.48,2.21,2.59,trending_bull,active,False,1.52,39.25,99.04,5,False,False,0.0,0.0,0.0,0.0,0.0
2026-06-06T05:00:00,BTCUSD,ny,0.00334,0.5082,-0.8082,-0.004284,0.00298,-0.0091,-890.99,trending_bull,0.6016,sell,0.4915,True,,0.662,0.5998,0.4077,0.76,1.58,1.7,trending_bull,active,False,4.63,47.89,247.1,5,True,True,21.0,2.1,-0.31,1.6,201.65
2026-06-06T06:00:00,XAUUSD,overlap,0.000319,0.6078,-0.4732,0.013483,0.003855,-0.3489,392.94,trending_bull,0.365,neutral,0.5235,False,low_probability,0.5414,0.9707,0.5769,1.33,2.68,3.55,trending_bull,cooling,False,14.48,60.92,468.5,4,False,False,0.0,0.0,0.0,0.0,0.0
2026-06-06T07:00:00,XAUUSD,overlap,0.001566,0.5764,0.7079,-0.018611,0.004273,0.0168,142.97,low_volatility,0.4774,neutral,0.917,False,low_probability,0.449,0.9491,0.4501,0.82,1.39,1.61,low_volatility,active,False,14.82,49.59,498.65,5,False,False,0.0,0.0,0.0,0.0,0.0
2026-06-06T08:00:00,XAUUSD,ny,0.001668,0.809,0.6147,-0.016519,0.003382,0.0521,713.25,low_volatility,0.5333,buy,0.8678,False,low_probability,0.7866,0.6231,0.5568,1.13,1.83,1.87,low_volatility,active,False,13.87,55.32,54.99,2,False,False,0.0,0.0,0.0,0.0,0.0
2026-06-06T09:00:00,BTCUSD,ny,0.004406,0.4849,0.3096,0.002881,-0.001617,-0.3278,-194.05,low_volatility,0.4564,neutral,0.7509,False,low_probability,0.0388,0.8896,0.4994,0.86,2.49,3.8,low_volatility,hibernation,True,22.33,66.78,155.01,8,False,False,0.0,0.0,0.0,0.0,0.0
2026-06-06T10:00:00,EURUSD,london,0.000759,0.982,-0.1138,0.013033,-0.013835,-0.0832,291.11,trending_bear,0.328,neutral,0.8937,False,low_probability,0.4072,0.4845,0.555,1.06,1.11,3.48,trending_bear,active,False,4.67,52.81,72.15,4,False,False,0.0,0.0,0.0,0.0,0.0
2026-06-06T11:00:00,BTCUSD,asia,0.000952,0.9126,-0.5985,-0.017695,-0.028016,-0.4494,-279.25,trending_bear,0.4716,neutral,0.8353,False,low_probability,0.5051,0.6354,0.4372,0.55,1.74,2.99,trending_bear,monitoring,False,14.41,51.36,277.91,2,False,False,0.0,0.0,0.0,0.0,0.0
2026-06-06T12:00:00,XAUUSD,ny,0.003774,0.7822,-0.4299,-0.004537,-0.020226,0.0723,929.84,trending_bear,0.5162,sell,0.7405,False,low_probability,0.2691,0.4095,0.406,1.67,2.54,1.52,trending_bear,monitoring,False,9.71,57.05,9.19,2,False,False,0.0,0.0,0.0,0.0,0.0
2026-06-06T13:00:00,BTCUSD,ny,0.003596,0.7966,-0.4492,0.015819,0.021095,-0.041,-563.58,ranging,0.5328,sell,0.8358,False,low_probability,0.3972,0.1023,0.5535,1.49,2.69,2.44,ranging,hibernation,True,18.89,34.86,36.6,5,False,False,0.0,0.0,0.0,0.0,0.0
2026-06-06T14:00:00,GBPUSD,ny,0.001024,0.6621,-0.5194,-0.017729,0.021439,0.31,-191.8,ranging,0.562,sell,0.7688,True,,0.6554,0.6297,0.5256,1.08,1.07,3.27,ranging,monitoring,False,5.15,62.1,344.73,5,True,True,-5.5,-0.55,-0.7,0.25,410.44
2026-06-06T15:00:00,BTCUSD,london,0.001541,0.6295,0.4818,0.009007,0.003542,0.4126,893.85,ranging,0.5391,buy,0.4445,False,low_probability,0.2233,0.8714,0.5261,1.83,1.74,2.96,ranging,cooling,False,12.77,51.17,433.86,4,False,False,0.0,0.0,0.0,0.0,0.0
2026-06-06T16:00:00,BTCUSD,asia,0.002416,0.4362,-0.7604,0.007228,0.00179,-0.0869,741.7,trending_bear,0.4954,neutral,0.4302,False,low_probability,0.4092,0.5694,0.672,1.19,1.63,3.29,trending_bear,active,False,7.31,58.4,92.53,5,False,False,0.0,0.0,0.0,0.0,0.0
2026-06-06T17:00:00,EURUSD,asia,0.002317,0.4466,0.5471,0.003051,-0.020494,0.2852,559.5,trending_bear,0.5532,buy,0.7118,True,,0.4034,0.6917,0.4113,0.8,1.75,1.54,trending_bear,hibernation,True,18.65,53.9,13.87,4,False,False,0.0,0.0,0.0,0.0,0.0
2026-06-06T18:00:00,XAUUSD,ny,0.001631,0.3719,0.0067,-0.007755,-0.026083,-0.4543,896.93,volatile,0.371,neutral,0.6876,False,low_probability,0.3378,0.888,0.6986,1.01,2.8,2.4,volatile,monitoring,False,2.47,70.81,406.94,0,False,False,0.0,0.0,0.0,0.0,0.0
2026-06-06T19:00:00,XAUUSD,london,0.003667,0.3918,0.4682,0.003588,-0.019861,-0.1334,301.08,trending_bull,0.4498,neutral,0.7162,False,low_probability,0.7712,0.6231,0.5782,0.57,1.22,3.59,trending_bull,active,False,10.35,48.75,193.23,4,False,False,0.0,0.0,0.0,0.0,0.0
2026-06-06T20:00:00,GBPUSD,overlap,0.003543,0.4438,0.3715,-0.019628,-0.004748,-0.399,40.62,low_volatility,0.4803,neutral,0.3892,False,low_probability,0.8307,0.1049,0.6156,0.68,1.23,1.77,low_volatility,monitoring,False,9.14,65.01,416.59,1,False,False,0.0,0.0,0.0,0.0,0.0
2026-06-06T21:00:00,GBPUSD,overlap,0.001549,0.3276,-0.0073,-0.011692,0.025987,-0.1694,-994.52,trending_bull,0.425,neutral,0.8429,False,low_probability,0.669,0.1491,0.427,1.27,2.45,1.75,trending_bull,hibernation,True,15.89,50.55,488.76,3,False,False,0.0,0.0,0.0,0.0,0.0
2026-06-06T22:00:00,XAUUSD,asia,0.00428,0.5522,0.3535,-0.00296,-0.023046,0.3512,780.58,trending_bull,0.547,buy,0.7312,False,low_probability,0.1705,0.3575,0.5313,1.43,2.76,1.73,trending_bull,hibernation,True,22.21,48.03,481.34,8,False,False,0.0,0.0,0.0,0.0,0.0
2026-06-06T23:00:00,USDJPY,overlap,0.003283,0.8578,-0.7739,0.007847,-0.026481,0.4425,-681.21,volatile,0.7329,sell,0.6137,True,,0.5689,0.8057,0.6337,1.42,2.73,3.7,volatile,monitoring,False,7.25,51.97,444.36,3,True,True,11.5,1.15,-0.34,1.14,335.07
2026-06-07T00:00:00,BTCUSD,london,0.004897,0.7689,-0.3234,0.000924,0.012035,-0.4048,323.43,trending_bear,0.4239,neutral,0.7314,False,low_probability,0.6414,0.1487,0.6479,1.84,2.23,1.53,trending_bear,monitoring,False,7.58,51.12,250.44,1,False,False,0.0,0.0,0.0,0.0,0.0
2026-06-07T01:00:00,EURUSD,overlap,0.001673,0.5316,-0.4437,0.000277,0.00303,-0.1214,634.21,trending_bull,0.4652,neutral,0.8208,False,low_probability,0.4481,0.8566,0.5341,0.68,1.99,3.13,trending_bull,active,False,6.05,31.61,276.8,0,False,False,0.0,0.0,0.0,0.0,0.0
2026-06-07T02:00:00,BTCUSD,ny,0.004466,0.6936,0.3092,-0.001752,-0.009549,0.3253,633.18,volatile,0.3733,neutral,0.7988,False,low_probability,0.6,0.7167,0.509,1.18,1.19,3.15,volatile,active,False,5.12,67.34,482.39,2,False,False,0.0,0.0,0.0,0.0,0.0
2026-06-07T03:00:00,BTCUSD,ny,0.003544,0.332,-0.6717,-0.014382,0.013011,0.2216,-786.08,low_volatility,0.4775,neutral,0.3785,False,low_probability,0.8522,0.2156,0.6474,0.79,1.68,3.39,low_volatility,active,False,13.9,67.69,296.46,3,False,False,0.0,0.0,0.0,0.0,0.0
2026-06-07T04:00:00,USDJPY,london,0.004828,0.303,0.4724,0.002129,-0.004031,0.0851,848.74,trending_bear,0.5465,buy,0.4129,False,low_probability,0.8152,0.1036,0.5973,1.41,1.64,3.7,trending_bear,cooling,False,14.69,71.22,382.38,2,False,False,0.0,0.0,0.0,0.0,0.0
2026-06-07T05:00:00,USDJPY,ny,0.00486,0.617,-0.7333,-0.00349,0.012001,0.2484,-402.17,low_volatility,0.7015,sell,0.7627,True,,0.9355,0.6004,0.5873,0.94,1.69,3.18,low_volatility,monitoring,False,7.56,61.24,164.58,0,True,True,-14.8,-1.48,-1.79,0.47,349.56
2026-06-07T06:00:00,BTCUSD,ny,0.004404,0.5957,-0.9745,-0.015741,-0.007148,-0.4469,-886.79,ranging,0.7649,sell,0.4046,True,,0.2866,0.9197,0.6072,0.94,2.51,1.58,ranging,cooling,False,1.54,69.06,371.05,1,True,True,-14.8,-1.48,-1.43,0.39,389.47
2026-06-07T07:00:00,GBPUSD,asia,0.004644,0.5713,0.9134,0.019033,-0.011241,0.0521,-974.07,ranging,0.5763,buy,0.8648,True,,0.8604,0.6128,0.5901,1.56,1.74,2.97,ranging,monitoring,False,11.64,73.39,150.62,1,True,True,-28.0,-2.8,-4.13,0.37,83.71
2026-06-07T08:00:00,EURUSD,overlap,0.001469,0.485,-0.6781,0.013841,-0.029661,-0.0337,874.99,trending_bull,0.4674,neutral,0.5097,False,low_probability,0.0509,0.9324,0.5847,1.49,1.98,2.93,trending_bull,hibernation,True,16.85,61.85,265.07,7,False,False,0.0,0.0,0.0,0.0,0.0
2026-06-07T09:00:00,XAUUSD,overlap,0.002764,0.5824,-0.3012,0.015336,0.0098,-0.1689,-412.85,low_volatility,0.4296,neutral,0.9478,False,low_probability,0.8237,0.9811,0.4026,1.5,1.89,3.76,low_volatility,monitoring,False,14.38,60.71,163.86,0,False,False,0.0,0.0,0.0,0.0,0.0
2026-06-07T10:00:00,USDJPY,ny,0.00275,0.498,0.8227,0.012884,-0.007503,0.3028,-108.89,trending_bull,0.568,buy,0.7235,True,,0.3203,0.548,0.6915,1.66,2.07,3.07,trending_bull,monitoring,False,10.06,64.81,433.15,3,False,False,0.0,0.0,0.0,0.0,0.0
2026-06-07T11:00:00,EURUSD,london,0.002738,0.7919,0.9524,0.011008,0.008794,0.4398,493.78,trending_bear,0.5381,buy,0.766,False,low_probability,0.0379,0.0732,0.4534,0.88,1.14,3.55,trending_bear,hibernation,True,8.29,50.3,205.2,8,False,False,0.0,0.0,0.0,0.0,0.0
2026-06-07T12:00:00,EURUSD,asia,0.003246,0.7328,0.5119,0.003424,0.012053,-0.4274,856.1,trending_bull,0.4417,neutral,0.7458,False,low_probability,0.6066,0.2815,0.678,1.07,2.64,1.58,trending_bull,monitoring,False,8.0,36.14,198.54,4,False,False,0.0,0.0,0.0,0.0,0.0
2026-06-07T13:00:00,GBPUSD,london,0.001562,0.9209,0.9307,0.014686,0.008876,0.4574,-977.7,low_volatility,0.5647,buy,0.3272,True,,0.5727,0.7738,0.4255,0.82,2.48,3.31,low_volatility,monitoring,False,6.19,59.07,258.71,1,True,True,20.4,2.04,-0.37,1.18,331.94
2026-06-07T14:00:00,BTCUSD,asia,0.004276,0.9527,0.9886,-0.001549,0.00298,-0.2093,-865.27,trending_bull,0.6047,buy,0.6774,True,,0.9515,0.8356,0.4704,0.93,1.14,1.98,trending_bull,cooling,False,6.76,57.74,156.31,4,True,True,19.2,1.92,-0.1,2.25,105.89
2026-06-07T15:00:00,GBPUSD,london,0.003954,0.7985,0.2817,-0.008933,-0.008431,0.1796,-336.87,volatile,0.4015,neutral,0.5332,False,low_probability,0.3055,0.5517,0.4527,1.41,2.68,3.65,volatile,monitoring,False,13.37,38.84,368.1,5,False,False,0.0,0.0,0.0,0.0,0.0
2026-06-07T16:00:00,EURUSD,asia,0.004476,0.8947,0.2633,0.012506,0.004734,0.2692,-574.48,trending_bull,0.4208,neutral,0.6533,False,low_probability,0.9987,0.4721,0.6326,1.05,1.45,3.43,trending_bull,hibernation,True,16.54,52.55,49.82,8,False,False,0.0,0.0,0.0,0.0,0.0
2026-06-07T17:00:00,XAUUSD,london,0.003814,0.3983,-0.6816,0.002654,0.003949,0.3722,-707.6,volatile,0.7044,sell,0.3263,True,,0.7615,0.6322,0.4702,1.5,2.04,3.48,volatile,cooling,False,7.05,50.46,27.99,5,True,True,22.6,2.26,-0.24,2.44,405.69
2026-06-07T18:00:00,GBPUSD,london,0.001948,0.565,0.1754,0.015929,-0.02533,-0.2484,945.35,trending_bear,0.3751,neutral,0.5294,False,low_probability,0.8677,0.4869,0.5446,1.41,2.0,1.85,trending_bear,monitoring,False,3.45,53.15,144.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2026-06-07T19:00:00,XAUUSD,london,0.001877,0.8021,-0.7633,-0.010786,0.01867,0.2203,-36.97,volatile,0.599,sell,0.684,True,,0.6473,0.6218,0.4384,1.39,1.27,2.78,volatile,monitoring,False,0.84,41.62,94.12,3,True,True,-14.8,-1.48,-1.2,0.36,327.79
2026-06-07T20:00:00,GBPUSD,asia,0.001162,0.7246,-0.0572,-0.000733,-0.016838,-0.0892,-714.58,low_volatility,0.419,neutral,0.4182,False,low_probability,0.6596,0.2645,0.6173,1.01,1.91,2.98,low_volatility,monitoring,False,5.67,35.95,13.2,4,False,False,0.0,0.0,0.0,0.0,0.0
2026-06-07T21:00:00,BTCUSD,overlap,0.004154,0.7239,-0.6452,0.016064,0.005989,0.3778,62.86,trending_bull,0.436,neutral,0.7286,False,low_probability,0.902,0.5393,0.4004,1.91,2.36,2.58,trending_bull,cooling,False,5.56,31.95,267.26,1,False,False,0.0,0.0,0.0,0.0,0.0
2026-06-07T22:00:00,USDJPY,overlap,0.001819,0.8632,0.8157,0.013488,0.004567,-0.0745,-490.96,trending_bear,0.7493,buy,0.3545,True,,0.5983,0.6289,0.4016,1.62,1.01,2.81,trending_bear,active,False,5.63,39.24,403.12,3,True,True,8.9,0.89,-0.17,0.6,414.74
2026-06-07T23:00:00,USDJPY,ny,0.003101,0.9943,-0.2051,-0.011852,0.003126,0.0576,-642.56,low_volatility,0.3985,neutral,0.465,False,low_probability,0.3067,0.3444,0.6116,1.6,2.71,3.15,low_volatility,monitoring,False,6.7,61.47,85.09,1,False,False,0.0,0.0,0.0,0.0,0.0
2026-06-09T08:14:42.352470+00:00,EURUSD,unknown,0.0,0.5,0.0,0.0,0.0,0.0,0.0,GOLDEN_STATE,0.65,neutral,0.0,False,,0.0,0.0,0.5,0.01,1.5,2.0,GOLDEN_STATE,active,False,0.0,50.0,0.0,0,False,False,45.0,0.0,0.0,0.0,0.0
